Start Signal,End Signal,Min Rise Delay,Max Rise Delay,Min Fall Delay,Max Fall Delay,Estimated Depth,Mapped Start Signal
B1,X,0.1036491616317125,0.4408396272803565,0.1388940390902876,0.4736304815736834,4.408396272803565,_1864_
B2,X,0.0932496606325673,0.385299303368339,0.1323244468119334,0.4445503813116597,3.85299303368339,_1843_
C1,X,0.0757701076105901,0.3656582362619056,0.0681989900522904,0.2499458766260188,3.656582362619055,_1854_
A1,X,0.1656695660881923,0.480014486190435,0.2394078614228463,0.7440006044054317,4.80014486190435,_1852_
A2,X,0.1584911968748553,0.4366361285012133,0.2212349532856996,0.6882425935077042,4.3663612850121325,_1841_
A3,X,0.1552375216757174,0.449650551742001,0.1922024815927792,0.6352527572667153,4.49650551742001,_1837_
B1,X,0.1340695509225454,0.425368918794844,0.0890432683345843,0.3004358236117576,4.2536891879484395,_1864_
A,Y,0.1148600344568827,0.2730960812567813,0.0664014070855989,0.2216277085695564,2.730960812567813,key_in[15]
A1,X,0.1276819935920145,0.4313882428932679,0.1575976893593668,0.4887351772732011,4.313882428932678,_1852_
A2,X,0.1190063220541702,0.4245923732783077,0.1516064816598367,0.4818793278576392,4.245923732783076,_1841_
B1,X,0.1151242606053224,0.4040213833401482,0.1377527575442709,0.4607312717305346,4.040213833401482,_1864_
B2,X,0.1038632334535964,0.3747285088294374,0.1279809350276373,0.4319270896535094,3.7472850882943742,_1843_
A1_N,X,0.2207856876482911,0.6504296174648745,0.1657997397415112,0.7592112708956469,6.504296174648744,_0995_
A2_N,X,0.2102503231026649,0.6390234078318909,0.1601626654412764,0.7531665504448164,6.390234078318909,A2_N
B1,X,0.1505518113899781,0.4113442203286504,0.2123134783632514,0.7204784750509009,4.113442203286504,_1864_
B2,X,0.1464998996913468,0.4069051877281716,0.1880778641617666,0.6836787995913047,4.069051877281716,_1843_
A1_N,X,0.1805787653853323,0.5985981324493885,0.1467704749278882,0.719890056831208,5.985981324493885,_0995_
A2_N,X,0.1739169274488106,0.570408958434248,0.1399193578381026,0.6952443262328277,5.70408958434248,A2_N
B1,X,0.118517726765002,0.3676471453556205,0.1872204111400225,0.6801779887398958,3.676471453556205,_1864_
B2,X,0.1123352970218599,0.3416563240137139,0.1675153396744093,0.6274866359675189,3.416563240137138,_1843_
A,X,0.0929187933451897,0.2729010705769907,0.3052784222931013,1.2664557538919703,2.7290107057699067,key_in[15]
B,X,0.0727742053883787,0.1950994560018047,0.285080328523884,1.1853482975118017,1.950994560018047,_1780_
C,X,0.0826408756484674,0.2447775662556139,0.2675371389041143,1.138192905474832,2.447775662556139,_1779_
D_N,X,0.1153450700933775,0.3591872734242909,0.2477957909001455,1.1272765262541662,3.591872734242909,_1736_
A,X,0.0946930338721282,0.279776071340269,0.2283618359048134,0.9261494056032292,2.7977607134026896,key_in[15]
B,X,0.0745065280560582,0.198803007461032,0.2035621173685626,0.8249704486378062,1.98803007461032,_1780_
C,X,0.0769178215114376,0.2170218649549099,0.180575490227317,0.7640691073884345,2.170218649549099,_1779_
A1,X,0.0807476400266053,0.2874409125411795,0.1099244268390206,0.3846706118072888,2.8744091254117947,_1852_
A2,X,0.0940821058799744,0.3441647897420719,0.1336309711820511,0.4697080635167492,3.4416478974207187,_1841_
B1,X,0.0838205154010697,0.3642141691329346,0.090635376769182,0.3885106235578896,3.642141691329346,_1864_
B2,X,0.0773449451377725,0.2704229972047914,0.1044325905311962,0.4063443585514209,2.704229972047914,_1843_
A1,X,0.1087778231612291,0.4525047131744286,0.1650858108053347,0.5149757988027133,4.5250471317442855,_1852_
A2,X,0.1035253509442835,0.4290010690337806,0.1521583457854101,0.4833640291504607,4.290010690337806,_1841_
B1,X,0.0985418163848717,0.415382712206092,0.1398720623359159,0.4401522049196426,4.15382712206092,_1864_
B2,X,0.0995618268787,0.4210646395177901,0.1369330798620081,0.453423922353664,4.210646395177901,_1843_
C1,X,0.0733557818584889,0.3597748867322682,0.0665198956412531,0.2220559632356296,3.597748867322682,_1854_
A1,X,0.1648586869236485,0.5095477517483515,0.2623181190956256,0.8651421490743126,5.095477517483515,_1852_
A2,X,0.158484799214495,0.4701199007593815,0.2460419992941201,0.8178842279381193,4.701199007593814,_1841_
A3,X,0.1683776499220234,0.5332716641433147,0.2203826211678014,0.7525973390839927,5.332716641433147,_1837_
B1,X,0.1606249345662286,0.5392839105697564,0.1408027068126284,0.4858995565658092,5.392839105697564,_1864_
B2,X,0.1393146609728507,0.4358002415623325,0.1264104134925852,0.4545680627240499,4.358002415623325,_1843_
A,Y,0.0463288240328652,0.1476462466300566,0.0190235280829256,0.1348336341852778,1.476462466300566,key_in[15]
A1_N,X,0.2422260238726822,0.7188622123259406,0.1769325291913723,0.8251917160928719,7.188622123259406,_0995_
A2_N,X,0.2303306222056379,0.6836868487084609,0.1673693175869657,0.7784496600996603,6.836868487084608,A2_N
B1,X,0.1503246458749274,0.3940873572350294,0.2113655976735942,0.7133340786630783,3.940873572350294,_1864_
B2,X,0.1608683232156856,0.4409905343492466,0.2019574842301141,0.7220536040116355,4.409905343492466,_1843_
A,Y,0.0500348943106508,0.1455684225473424,0.0228997556565587,0.1332880232800452,1.455684225473424,key_in[15]
A1,X,0.1972780744602179,0.5480250297567535,0.1806709000211941,0.5673938701698497,5.480250297567535,_1852_
A2,X,0.2004138717263824,0.5581629760816875,0.191008436696025,0.6051244121507696,5.581629760816875,_1841_
B1,X,0.2081506415035351,0.6189463561313567,0.1662171003438471,0.592505672407149,6.189463561313567,_1864_
B2,X,0.2111656742567806,0.6036800119548819,0.1772869679020081,0.6089189880228026,6.036800119548818,_1843_
A1_N,X,0.2083380193998156,0.6408878054098727,0.1591971460828166,0.7253369221663694,6.408878054098726,_0995_
A2_N,X,0.2216318441504401,0.6766726814851098,0.1590318893809274,0.8110641277049613,6.766726814851098,A2_N
B1,X,0.1359017381541142,0.3719583912823509,0.2043364008056222,0.7160726658753737,3.719583912823509,_1864_
B2,X,0.1543157034723003,0.4911962087214904,0.2019434399084554,0.7276169872565267,4.911962087214904,_1843_
A,Y,0.0490250978689379,0.1405809120016111,0.024981841954974,0.1223388786014386,1.405809120016111,key_in[15]
A,Y,0.1469872043462124,0.3664420259838824,0.0469986320109059,0.1387540954740758,3.664420259838824,key_in[15]
B,Y,0.1378657088624332,0.3376348463046059,0.0433842071769481,0.1323723945701654,3.3763484630460585,_1780_
A1,X,0.0677491970589303,0.2165766516316559,0.0958586293030719,0.292546772864683,2.165766516316559,_1852_
A2,X,0.0701783512277235,0.2270911856171935,0.1124915470392071,0.3187787901655109,2.2709118561719346,_1841_
B1,X,0.0569586546827709,0.258733986003862,0.0738297777144704,0.3023109625978065,2.58733986003862,_1864_
A,Y,0.060637600823519,0.1748369554175499,0.0242839401294453,0.1240647064642404,1.7483695541754989,key_in[15]
A,Y,0.2294009491740995,0.6396656163586483,0.0543742358195927,0.2101124333991066,6.396656163586482,key_in[15]
B,Y,0.2119591506749212,0.5923700586608556,0.0444102371614083,0.146905491929289,5.923700586608556,_1780_
C,Y,0.1969459234774317,0.5495305477318754,0.0465353532768622,0.1751971117769242,5.4953054773187535,_1779_
D,Y,0.1579526554259543,0.4426736325021796,0.0403213827905878,0.1552798211741519,4.426736325021796,_1791_
A1,X,0.1076072594821098,0.4061199269606456,0.1585558673678687,0.4718278679087694,4.061199269606456,_1852_
A2,X,0.0838358156625605,0.300298183708387,0.1304353328931669,0.3846457428108338,3.00298183708387,_1841_
B1,X,0.0862135665038598,0.3890697318889035,0.1016499760358353,0.3108787482101816,3.8906973188890346,_1864_
C1,X,0.0688701962174922,0.2960045070615182,0.0668623231262016,0.2040585119746993,2.9600450706151817,_1854_
A,Y,0.1623441149684824,0.4440649640359894,0.0516857127282299,0.2060007500666966,4.440649640359894,key_in[15]
B,Y,0.1438475490549281,0.3945663074613983,0.0411927899283673,0.1413377233033265,3.945663074613983,_1780_
C,Y,0.1196310029344305,0.331324393965316,0.0361464202134315,0.1287217036061932,3.3132439396531597,_1779_
A1,X,0.1043338778237274,0.4277987807308354,0.2043592436449999,0.6530652314887236,4.277987807308354,_1852_
A2,X,0.0793006724399005,0.2972298047372996,0.1815152385330889,0.6052861716500324,2.9722980473729956,_1841_
A3,X,0.0894336158221884,0.3670165386597986,0.1574875274766328,0.5388095677690701,3.670165386597986,_1837_
B1,X,0.0841091109455891,0.3553619721291824,0.1166061447071392,0.381649528338388,3.553619721291824,_1864_
B2,X,0.0647488123111302,0.2644196603183742,0.0926153069339314,0.3050480510089762,2.644196603183742,_1843_
A1,X,0.099819488833321,0.3632957648654148,0.1777413266876861,0.6343938887105748,3.632957648654148,_1852_
A2,X,0.0858927397962452,0.3098512645274074,0.1811424395086641,0.6442531135372939,3.098512645274074,_1841_
B1,X,0.0950877736796977,0.3498936794890398,0.1572554908579237,0.5984068965279883,3.498936794890398,_1864_
B2,X,0.0827601274824726,0.2903835587511723,0.1537134074644071,0.5940736959403251,2.9038355875117228,_1843_
C1,X,0.0613589682541709,0.198452232486481,0.0920216984214515,0.512526757763429,1.9845223248648096,_1854_
A1,X,0.0892159843476312,0.3126914371493291,0.1309030976222464,0.3919195634514126,3.126914371493291,_1852_
A2,X,0.068255916739488,0.2225692609877943,0.1022995883625975,0.3074238450821393,2.225692609877943,_1841_
B1,X,0.0568583807241296,0.2332635539638904,0.0593587071297081,0.2030030090375487,2.332635539638904,_1864_
A1,X,0.154194092414301,0.4831100101152422,0.1646456628747738,0.4789497822797076,4.831100101152422,_1852_
A2,X,0.1824064839691007,0.650126748615191,0.1909404632894199,0.5513878398822986,6.50126748615191,_1841_
A3,X,0.1645053584360687,0.5239557824802139,0.2049335620318814,0.5774874630836956,5.239557824802139,_1837_
B1,X,0.1255671990815346,0.3324302593958455,0.1111873541375071,0.5044216853652285,3.3243025939584547,_1864_
A,Y,0.0487694759491824,0.130523262559204,0.0255911514500789,0.1381251263572615,1.30523262559204,key_in[15]
A,Y,0.0898789262899598,0.218926674652131,0.0497418856294837,0.1860301132460823,2.18926674652131,key_in[15]
A,X,0.1811676693276122,0.4345031124548264,0.1447176308639345,0.4400766542406801,4.345031124548264,key_in[15]
A1_N,X,0.2299140526372294,0.6983488429643888,0.1697465688278897,0.8160000128785875,6.983488429643888,_0995_
A2_N,X,0.2208286949139238,0.6672187435849924,0.1624156827222314,0.7757810724510472,6.672187435849924,A2_N
B1,X,0.1629022240987459,0.480325570690733,0.2227449815419865,0.7733805481593112,4.80325570690733,_1864_
B2,X,0.1525636188342236,0.4346361171769381,0.1989697490862586,0.7167952545513872,4.346361171769381,_1843_
A,Y,0.0461201194455679,0.1334481868336649,0.0219005670492014,0.1208028711256407,1.334481868336649,key_in[15]
A1,X,0.0912880075148778,0.322011898482536,0.1363595941424187,0.4263360063433704,3.2201189848253597,_1852_
A2,X,0.0987724235913961,0.3519300506183997,0.1361372303420852,0.4514359014383939,3.519300506183997,_1841_
B1,X,0.1003860287199161,0.3809487000342725,0.1245223404079337,0.4265079521391722,3.809487000342725,_1864_
B2,X,0.0755216188739695,0.269506008471668,0.1018272578412001,0.3518042345905758,2.6950600847166797,_1843_
A,Y,0.0451265912410728,0.1230043879345843,0.0187480886816201,0.1305720707403045,1.230043879345843,key_in[15]
A,Y,0.0514335047443716,0.1237635445825056,0.0337028470226981,0.1118564994511612,1.237635445825056,key_in[15]
A,Y,0.1309415529733494,0.3268208018941294,0.0842872670516106,0.3247075200625633,3.2682080189412934,key_in[15]
A,X,0.1667351026662117,0.4726518754609507,0.1410197137867166,0.3933113945855976,4.726518754609507,key_in[15]
A,X,0.1987213505552614,0.4561370854579764,0.1521680047259975,0.4570829955017092,4.5613708545797635,key_in[15]
A,X,0.091888360632423,0.3248158778328313,0.228386260812046,0.921201807576362,3.248158778328313,key_in[15]
B,X,0.0871711061341045,0.3047157334927317,0.2132749870409213,0.8622982572051533,3.0471573349273164,_1780_
C_N,X,0.1360352702321776,0.4223425895220034,0.1999499511446344,0.9364846940763716,4.223425895220034,_1473_
A1,X,0.0933025905167633,0.3955621497870759,0.1479283681863807,0.4591420429369885,3.9556214978707582,_1852_
A2,X,0.1037022719271551,0.4337451631744785,0.1546928323666436,0.4885468834428993,4.337451631744784,_1841_
B1,X,0.1018925667124707,0.4389119469881813,0.1522384206233258,0.4679774478170184,4.389119469881813,_1864_
B2,X,0.0977237485260401,0.4208440381965581,0.1359540435378412,0.4424535862924756,4.2084403819655805,_1843_
C1,X,0.0655567840790461,0.3329761005613398,0.0701671171581753,0.2381644393556753,3.3297610056133977,_1854_
A,Y,0.0738732568249019,0.182385792186894,0.0433433752546157,0.1612233586712139,1.82385792186894,key_in[15]
A1,X,0.1415765322826774,0.5347996086241683,0.1885034265369289,0.5864006668443764,5.347996086241682,_1852_
A2,X,0.1467813689916254,0.544101001876388,0.1878675324038027,0.5864128237868398,5.44101001876388,_1841_
B1,X,0.1305696698829458,0.4896033717030122,0.1607289347110017,0.5086901044375727,4.896033717030122,_1864_
B2,X,0.1363986462384144,0.507515155377382,0.1556978895436861,0.4980810904699674,5.07515155377382,_1843_
C1,X,0.1256276229713588,0.5593075050301431,0.1074793479082676,0.3489371390595456,5.593075050301431,_1854_
A1,X,0.1209927470237973,0.4715300505739909,0.1701163147389105,0.5255910855305851,4.715300505739909,_1852_
A2,X,0.1311396306443323,0.5079925512914725,0.1770874746966287,0.5551842476223741,5.079925512914724,_1841_
B1,X,0.1217143642546367,0.4818761637219295,0.1576607083955844,0.5073601127276082,4.8187616372192945,_1864_
B2,X,0.1209904988221088,0.4714262447182525,0.1452690509002854,0.4674021302293865,4.7142624471825245,_1843_
C1,X,0.1018454793771071,0.4401265865226249,0.0830607967027263,0.2679836706172473,4.401265865226248,_1854_
A,X,0.1063434301273903,0.2969589103116296,0.1596924443436855,0.6037410742229632,2.9695891031162955,key_in[15]
B,X,0.1016626533953563,0.2741359161710538,0.1451724337388349,0.554834638382032,2.741359161710538,_1780_
A,X,0.1643977223107871,0.4044673599417532,0.1369870783358955,0.4205051981198595,4.044673599417532,key_in[15]
A1,X,0.0996695740262871,0.388492915500146,0.1410243073346109,0.4475002439715165,3.88492915500146,_1852_
A2,X,0.080977150887862,0.3025078606567924,0.1212454337913484,0.4010576706476675,3.025078606567924,_1841_
B1,X,0.087031814773938,0.3602332978321007,0.1141366616858359,0.4057173878361075,3.6023329783210065,_1864_
B2,X,0.0722471408703194,0.3025298153177253,0.1040531093517529,0.3712188439491566,3.025298153177253,_1843_
A1_N,X,0.176582142794891,0.5740675319819181,0.1390514825974201,0.6692517285340315,5.7406753198191804,_0995_
A2_N,X,0.1585135401138578,0.5218406965361818,0.1292177790232013,0.6358462825124659,5.218406965361818,A2_N
B1,X,0.1034414735924009,0.30945805127654,0.1839926318936663,0.6546562366391594,3.0945805127654,_1864_
B2,X,0.0910369652652284,0.2725082736597692,0.1534046821881031,0.5757158246420446,2.7250827365976917,_1843_
A,Y,0.1180909570222663,0.2553332340053773,0.0236035676851371,0.234265363738494,2.5533323400537724,key_in[15]
A1,X,0.113956049211303,0.3788725551639305,0.1492241650262195,0.4645017835178283,3.788725551639305,_1852_
A2,X,0.11747889105148,0.5075194297361477,0.2272727348424299,0.611226975222819,5.0751942973614765,_1841_
B1,X,0.1132027212344259,0.3994532040426774,0.1374166097584832,0.4597580224440472,3.994532040426774,_1864_
B2,X,0.0985117085233711,0.3372282548659133,0.1254629491365739,0.4088706156042516,3.372282548659133,_1843_
A1_N,X,0.176455355321893,0.5821522872981933,0.138657048101191,0.7025067393315059,5.821522872981933,_0995_
A2_N,X,0.1646656746453586,0.5470321572777508,0.1292350985028753,0.6558948569916131,5.470321572777507,A2_N
B1,X,0.0841848489746923,0.2595462529472259,0.1694640864490725,0.5953915862189788,2.595462529472259,_1864_
B2,X,0.0823529601155697,0.2526283420628322,0.1485704518130442,0.5451665939655602,2.526283420628322,_1843_
A1_N,X,0.2779711539625137,0.7870487262466389,0.1971904362277329,0.8504102107658552,7.870487262466389,_0995_
A2_N,X,0.2640281401576672,0.7445058114070756,0.1880226583203058,0.8141955118344781,7.445058114070756,A2_N
B1,X,0.2070065288887255,0.531529835190718,0.2465131502035205,0.82961795337263,5.315298351907179,_1864_
B2,X,0.1963992218890689,0.4916052704064826,0.2179087250098504,0.7585465803520051,4.916052704064826,_1843_
A1_N,X,0.2113488749388128,0.6462769946572736,0.1603692779520026,0.7291304433264991,6.4627699465727355,_0995_
A2_N,X,0.2256520173474573,0.6909560341677807,0.1611696793864552,0.808430234526849,6.909560341677807,A2_N
B1,X,0.1385253895245347,0.3756381145792382,0.2056117556634421,0.7214181123343673,3.7563811457923815,_1864_
B2,X,0.1572507030209946,0.482872422381253,0.204181607956036,0.7415859247697314,4.82872422381253,_1843_
A,Y,0.0616002821742919,0.173469660212903,0.0440777531117054,0.1873437985549114,1.73469660212903,key_in[15]
B,Y,0.0681807546385952,0.1862631213099655,0.0483122132363235,0.1958141482163322,1.862631213099655,_1780_
A,X,0.0972339458692985,0.2460898776634112,0.1569067836738147,0.5720005186962118,2.460898776634112,key_in[15]
B,X,0.0993124846581051,0.2581226416780622,0.1497095545463134,0.5538314408286084,2.581226416780622,_1780_
A1,Y,0.1074447644600724,0.2799542898963373,0.0617375751329575,0.2767597063193563,2.799542898963373,_1852_
A2,Y,0.105197326049974,0.2877359265627416,0.0485313782064768,0.1942062537976567,2.877359265627416,_1841_
B1,Y,0.0695317018087421,0.1983701176136998,0.0366280349751348,0.1860787410159362,1.9837011761369976,_1864_
A,Y,0.0733861464590712,0.1770859065065621,0.0429129834091597,0.1437843079740993,1.770859065065621,key_in[15]
A,X,0.1725636488102461,0.4117251656147488,0.1368612484302833,0.4210232281978004,4.117251656147488,key_in[15]
A,Y,0.1221043578586417,0.3223135183312814,0.0532255227179947,0.2268954810479928,3.223135183312814,key_in[15]
B,Y,0.1081596648414229,0.281269404617351,0.0430434242099014,0.1657339035142889,2.81269404617351,_1780_
A1,X,0.102792784138554,0.3689660348350247,0.1303085870535335,0.3943742943838589,3.689660348350247,_1852_
A2,X,0.1031952191796806,0.3280751319028257,0.1405089140364279,0.4056288197918132,3.280751319028257,_1841_
B1,X,0.0780110026435521,0.2647848126815006,0.0863509357903605,0.3386282461395601,2.647848126815006,_1864_
A1_N,X,0.1974522823354963,0.6304690281629173,0.1508781198239319,0.7519227120439995,6.304690281629172,_0995_
A2_N,X,0.1883952491779076,0.5993868904195411,0.143613777712694,0.7117489021836866,5.99386890419541,A2_N
B1,X,0.1233588266452201,0.3704913147805438,0.191362819895508,0.6753620076563203,3.704913147805438,_1864_
B2,X,0.09959633399906,0.2879984943154914,0.1603424521874114,0.5788647502958467,2.879984943154914,_1843_
A1_N,X,0.1516430357539563,0.509568290874888,0.1228833458659012,0.6087957532635839,5.09568290874888,_0995_
A2_N,X,0.145199051336603,0.4995818344859484,0.1189717108503986,0.6056151862526852,4.995818344859484,A2_N
B1,X,0.0811396112154289,0.254449579719511,0.1601306355061101,0.581245901195255,2.54449579719511,_1864_
B2,X,0.0793701377087372,0.2514019619195712,0.1424127245328986,0.5480197006860845,2.514019619195712,_1843_
A,Y,0.0380144364246865,0.0947051630590153,0.0248253560152273,0.090444987392862,0.947051630590153,key_in[15]
A,Y,0.0320762210593992,0.0843205876210795,0.0174126672870223,0.086951934225057,0.8432058762107949,key_in[15]
A,X,0.1580240844018212,0.4042953031236458,0.1370886498677336,0.3835386283793663,4.042953031236458,key_in[15]
A,Y,0.1018719026858405,0.2325377733965908,0.0595912919210511,0.1790770638019655,2.3253777339659076,key_in[15]
A,X,0.0994053686945297,0.3420777646857807,0.2373573071939456,0.9525446256932928,3.420777646857807,key_in[15]
B,X,0.0946991192822541,0.3214777701702827,0.2223574304287048,0.8935110682022236,3.2147777017028267,_1780_
C_N,X,0.1365372714647472,0.4032247982974507,0.2076605890466059,0.8997620680968634,4.032247982974507,_1473_
A1,X,0.1016625562508389,0.4115767565477347,0.1558904160993889,0.484954867767438,4.115767565477347,_1852_
A2,X,0.1196943550375649,0.4784298648225714,0.1689663040641158,0.5328444503113565,4.784298648225714,_1841_
B1,X,0.1165748641725357,0.4736826620573166,0.1505356437667248,0.4860196271893182,4.736826620573165,_1864_
B2,X,0.1129276149000371,0.4600002731148718,0.1474939379045583,0.480062225781844,4.6000027311487175,_1843_
C1,X,0.082434596204658,0.3786862042239768,0.0812972490115961,0.2774089925180958,3.786862042239768,_1854_
A,X,0.1328939496063093,0.3471056040840221,0.1162292447963012,0.3052431171999197,3.4710560408402205,key_in[15]
A,Y,0.0814003262834539,0.199942928983805,0.0445368338148185,0.1709007844725091,1.99942928983805,key_in[15]
A1,X,0.1228757685935438,0.401117983515186,0.1531717018797963,0.4786571274821395,4.01117983515186,_1852_
A2,X,0.1244526461555917,0.4302713584989073,0.1631896330923742,0.5155301331745863,4.302713584989073,_1841_
B1,X,0.1198460670181706,0.4169829322078928,0.1444620575164376,0.4790624144087412,4.169829322078928,_1864_
B2,X,0.1089045551230743,0.3834345727234404,0.1302862021811664,0.4400200328648229,3.834345727234404,_1843_
A1_N,X,0.2093358601269939,0.6407696776767117,0.1598736743797933,0.7427816905122225,6.407696776767116,_0995_
A2_N,X,0.1947258381878761,0.6093963839368931,0.1526713798595989,0.7284332232473159,6.09396383936893,A2_N
B1,X,0.1335605830402992,0.3740061144424587,0.2043916205248712,0.6896748922722813,3.740061144424587,_1864_
B2,X,0.1318010182743825,0.3792148646876793,0.1802002209565926,0.6583076492481181,3.7921486468767927,_1843_
A,Y,0.0329257117001633,0.1047535143833282,0.0171012063517193,0.097403449174377,1.0475351438332818,key_in[15]
A1,X,0.1194298166388907,0.3703993605559286,0.2053144656846151,0.626518965551888,3.703993605559286,_1852_
A2,X,0.1166036605830514,0.3573792751775552,0.1920875873842689,0.6080358055817352,3.5737927517755517,_1841_
A3,X,0.1052190447885075,0.3185526932401515,0.1615337215265256,0.5302212707857348,3.185526932401515,_1837_
B1,X,0.0857750700300948,0.3063132612036217,0.0709400822053559,0.2191031723624625,3.063132612036217,_1864_
A1,X,0.1294867721918878,0.4034100945255012,0.2110863210638512,0.6647093619226132,4.034100945255012,_1852_
A2,X,0.122107077905129,0.3646873739549887,0.1975665936769022,0.6172947883132148,3.6468737395498865,_1841_
A3,X,0.11861374718156,0.3811732981585063,0.1718831514658441,0.5613364376650277,3.811732981585063,_1837_
B1,X,0.1002944214400059,0.3662207030176639,0.0773199096078592,0.2641919258140072,3.662207030176639,_1864_
A1_N,Y,0.0916847665406304,0.3572185148790429,0.0989988535836723,0.3116429424952197,3.5721851487904286,_0995_
A2_N,Y,0.083139483761822,0.3357187123322134,0.0834802112177159,0.275342700877376,3.357187123322134,A2_N
B1,Y,0.1229349989935828,0.3188356613415558,0.0487521807556377,0.1884384784881515,3.1883566134155576,_1864_
B2,Y,0.0986425136160531,0.2750254823946934,0.0432376785502352,0.179607597767075,2.7502548239469338,_1843_
A1_N,X,0.2148633692893873,0.6641345439353566,0.1635366333085346,0.7863276363717511,6.641345439353566,_0995_
A2_N,X,0.2177893482757514,0.668764840212812,0.155956654782469,0.7787788967469244,6.6876484021281195,A2_N
B1,X,0.1214907514533652,0.3331997827515524,0.1964174573027641,0.6681604347811123,3.3319978275155235,_1864_
B2,X,0.143942251081607,0.4469740259985374,0.2013254897554722,0.7215260815265656,4.4697402599853735,_1843_
A,Y,0.047838769022423,0.1310990797472111,0.0263737528864411,0.1127517555679629,1.310990797472111,key_in[15]
A1_N,X,0.1743640836624127,0.577131025971559,0.1378499714506141,0.6989577447994654,5.771310259715589,_0995_
A2_N,X,0.1625798708344292,0.5419922442037752,0.1284331427561443,0.6523517466417695,5.419922442037752,A2_N
B1,X,0.0987863083184905,0.3112136747506078,0.1796003119282698,0.6387853760086792,3.112136747506078,_1864_
B2,X,0.0908755943440352,0.2775932340342431,0.1588052234662518,0.5691562937601357,2.7759323403424307,_1843_
A1,Y,0.148669997187805,0.381688191856314,0.0713220336310988,0.2648093763666151,3.81688191856314,_1852_
A2,Y,0.1406172856844841,0.3443206928147141,0.0583218420621105,0.2074517422119795,3.443206928147141,_1841_
B1,Y,0.0841200535815851,0.2317671536956161,0.0406137981963094,0.1929998160360396,2.3176715369561607,_1864_
A1,X,0.1169396140798043,0.382907161260676,0.2038973769759056,0.6480219322344272,3.829071612606759,_1852_
A2,X,0.100511352086259,0.3015838220072633,0.1778853781292053,0.5546416816148949,3.015838220072633,_1841_
A3,X,0.1043255233952308,0.3549840244453353,0.1665885254672401,0.5578337394344235,3.5498402444533528,_1837_
B1,X,0.0876661823503621,0.3964072515773216,0.0730360723128244,0.2643908777856468,3.964072515773216,_1864_
A1_N,X,0.2758033601788969,0.7888447895955224,0.1966301621625102,0.850675276520481,7.888447895955224,_0995_
A2_N,X,0.2581813169665731,0.7378455832939852,0.1890908594336596,0.8260515283386101,7.378455832939852,A2_N
B1,X,0.205843362070717,0.5294581034570236,0.2463123663638385,0.8344524751812411,5.2945810345702355,_1864_
B2,X,0.1973214425483438,0.5038867798968358,0.2140555016048829,0.7546610772116836,5.038867798968358,_1843_
A1_N,X,0.1796851052141737,0.5758166328955316,0.1553102690414634,0.5820283308939882,5.758166328955316,_0995_
A2_N,X,0.196995203503331,0.6383126430314241,0.1643436266923824,0.6361429341130356,6.383126430314241,A2_N
B1,X,0.1372776237096571,0.4277981423525782,0.2024566543938909,0.7362887175025221,4.277981423525781,_1864_
B2,X,0.145624308400425,0.4593716370649743,0.2190907517420232,0.7908289247300965,4.593716370649743,_1843_
A,Y,0.0378965307361367,0.1029770603491718,0.0158190912763224,0.0861997858601769,1.029770603491718,key_in[15]
A,X,0.0998556127160063,0.2631721026703196,0.2446551364081109,0.9626708591649856,2.631721026703196,key_in[15]
B,X,0.0975294178578712,0.2478410324896785,0.2306393336041537,0.9059313555745798,2.478410324896785,_1780_
C_N,X,0.1416355267603169,0.4152990291432442,0.2282122472258023,0.931271031094128,4.152990291432442,_1473_
A1,Y,0.082381659381568,0.2051582850562089,0.0360638855375572,0.1314431101166966,2.051582850562089,_1852_
A2,Y,0.0838072621133384,0.2404478351150007,0.0386846815530555,0.1610994994115262,2.404478351150007,_1841_
B1,Y,0.0457573818175883,0.1273495095423116,0.0257069130203518,0.1280761921658442,1.273495095423116,_1864_
A,Y,0.088424547964356,0.2195463595286392,0.0536992895904709,0.1959959472417562,2.195463595286392,key_in[15]
A,X,0.1357046319283053,0.3516880775033392,0.1183226605740585,0.3102002631450687,3.5168807750333917,key_in[15]
A,Y,0.0608072984176323,0.1661595630339687,0.0249336808257483,0.1459005596523403,1.6615956303396868,key_in[15]
A1,X,0.149072050589756,0.4738947146610172,0.1723178870590069,0.5456750206140666,4.738947146610172,_1852_
A2,X,0.1417461327322733,0.4693861543416549,0.1727286279563713,0.5556980033415494,4.693861543416549,_1841_
B1,X,0.142319771107533,0.4867770768692909,0.160996040500493,0.5354429828851345,4.867770768692909,_1864_
B2,X,0.1186067111429424,0.3699178845721073,0.1274796693178423,0.4335350257055495,3.6991788457210726,_1843_
A1_N,X,0.1886836851278627,0.6029747427585423,0.1573528574199371,0.5982035036641247,6.0297474275854235,_0995_
A2_N,X,0.1716840052051697,0.5571155916506341,0.1501059458106787,0.5568696772437247,5.57115591650634,A2_N
B1,X,0.1316581603226485,0.4069488194942734,0.1962432216719093,0.7098534183601362,4.069488194942734,_1864_
B2,X,0.1162574722175006,0.3440552107264422,0.1888829979219955,0.6984485965059726,3.4405521072644216,_1843_
A1_N,X,0.150670688523702,0.5199118505097978,0.1352782230080627,0.5086937126625047,5.199118505097978,_0995_
A2_N,X,0.1320506380507414,0.4779939912507762,0.1284492826238212,0.4754241024318437,4.7799399125077615,A2_N
